,Outbound Flight Date,Return Flight Date,"Price, €",Outbound Flight Airlines,Outbound Flight Departure Time,Outbound Flight Arrival Time,Outbound Flight Arrival + Days,"Outbound Flight Duration, min",Outbound Flight Stops,Outbound Flight Connecting Airports,Outbound Flight Departure Airport,Outbound Flight Arrival Airport,Return Flight Airlines,Return Flight Departure Time,Return Flight Arrival Time,Return Flight Arrival + Days,"Return Flight Duration, min",Return Flight Stops,Return Flight Connecting Airports,Return Flight Departure Airport,Return Flight Arrival Airport
569,2024-05-03,2024-05-10,2720,Finnair,21:40,20:40,2,2460,2,"HEL, OSA",VNO,HND,Scandinavian Airlines,21:40,20:40,0,1070,1,CPH,HND,VNO
570,2024-05-03,2024-05-10,2959,KLM,08:05,09:35,1,1170,1,AMS,VNO,NRT,KLM,08:05,09:35,1,2075,2,"CDG, AMS",HND,VNO
571,2024-05-03,2024-05-10,2434,Austrian Airlines,15:55,08:50,2,2095,1,VIE,VNO,NRT,Emirates + Scandinavian Airlines,15:55,08:50,1,1865,2,"DXB, CPH",NRT,VNO
572,2024-05-03,2024-05-10,4581,LOT,19:15,18:30,1,1035,1,WAW,VNO,NRT,ANA (All Nippon Airways),19:15,18:30,0,1090,1,FRA,HND,VNO
573,2024-05-03,2024-05-10,4867,Turkish Airlines,11:35,08:55,1,920,1,IST,VNO,NRT,ANA (All Nippon Airways),11:35,08:55,0,1090,1,FRA,HND,VNO
574,2024-05-03,2024-05-10,3501,LOT + Asiana Airlines,11:00,11:20,1,1100,2,"WAW, ICN",VNO,NRT,Asiana Airlines + Lufthansa,11:00,11:20,0,1705,2,"ICN, FRA",HND,VNO
575,2024-05-03,2024-05-10,2957,Air France,15:30,18:30,1,1260,1,CDG,VNO,HND,KLM,15:30,18:30,1,2075,2,"CDG, AMS",HND,VNO
576,2024-05-03,2024-05-10,2613,KLM,08:05,18:30,1,1705,2,"AMS, CDG",VNO,HND,KLM,08:05,18:30,1,2075,2,"CDG, AMS",HND,VNO
577,2024-05-03,2024-05-10,4729,Turkish Airlines,20:35,19:20,1,1005,1,IST,VNO,HND,ANA (All Nippon Airways),20:35,19:20,0,1090,1,FRA,HND,VNO
578,2024-05-03,2024-05-10,4523,LOT,19:15,18:30,1,1035,1,WAW,VNO,NRT,ANA (All Nippon Airways) + airBaltic,19:15,18:30,0,1165,1,MUC,HND,VNO
579,2024-05-03,2024-05-10,3369,LOT + Asiana Airlines,11:00,23:30,1,1830,2,"WAW, ICN",VNO,HND,Air France,11:00,23:30,0,1130,1,CDG,HND,VNO
580,2024-05-03,2024-05-10,2760,Austrian Airlines,15:55,08:50,2,2095,1,VIE,VNO,NRT,Etihad Airways,15:55,08:50,1,1530,2,"AUH, FRA",NRT,VNO
581,2024-05-03,2024-05-10,4601,Finnair + Japan Airlines,13:30,13:55,1,1105,1,HEL,VNO,HND,ANA (All Nippon Airways),13:30,13:55,0,1090,1,FRA,HND,VNO
582,2024-05-03,2024-05-10,4733,Finnair + Japan Airlines,13:30,13:05,1,1055,1,HEL,VNO,NRT,ANA (All Nippon Airways),13:30,13:05,0,1090,1,FRA,HND,VNO
583,2024-05-03,2024-05-10,3476,LOT + Asiana Airlines,09:00,11:20,1,1220,2,"WAW, ICN",VNO,NRT,Asiana Airlines + Lufthansa,09:00,11:20,0,1705,2,"ICN, FRA",HND,VNO
584,2024-05-03,2024-05-10,4555,LOT + Asiana Airlines,11:00,11:20,1,1100,2,"WAW, ICN",VNO,NRT,ANA (All Nippon Airways) + airBaltic,11:00,11:20,0,1165,1,MUC,HND,VNO
585,2024-05-03,2024-05-10,4557,Finnair + Japan Airlines,13:30,13:55,1,1105,1,HEL,VNO,HND,ANA (All Nippon Airways) + airBaltic,13:30,13:55,0,1165,1,MUC,HND,VNO
586,2024-05-03,2024-05-10,2523,Austrian Airlines,15:55,08:50,2,2095,1,VIE,VNO,NRT,Singapore Airlines,15:55,08:50,1,2040,2,"SIN, CPH",NRT,VNO
587,2024-05-03,2024-05-10,3529,LOT,19:15,18:30,1,1035,1,WAW,VNO,NRT,KLM,19:15,18:30,1,1940,1,AMS,NRT,VNO
588,2024-05-03,2024-05-10,5146,Turkish Airlines,11:35,08:55,1,920,1,IST,VNO,NRT,ANA (All Nippon Airways) + Turkish Airlines,11:35,08:55,1,1125,1,IST,HND,VNO
589,2024-05-03,2024-05-10,4964,Turkish Airlines,20:35,19:20,1,1005,1,IST,VNO,HND,ANA (All Nippon Airways) + Turkish Airlines,20:35,19:20,1,1125,1,IST,HND,VNO
590,2024-05-03,2024-05-10,3146,KLM,08:05,18:30,1,1705,2,"AMS, CDG",VNO,HND,Air France,08:05,18:30,0,1670,1,CDG,HND,VNO
591,2024-05-03,2024-05-10,4660,ANA (All Nippon Airways),06:00,08:10,1,1210,1,FRA,VNO,HND,Scandinavian Airlines,06:00,08:10,0,1070,1,CPH,HND,VNO
592,2024-05-03,2024-05-10,3367,Austrian Airlines,15:55,08:50,2,2095,1,VIE,VNO,NRT,Scandinavian Airlines,15:55,08:50,0,1070,1,CPH,HND,VNO
593,2024-05-03,2024-05-10,4889,LOT + Asiana Airlines,11:00,11:20,1,1100,2,"WAW, ICN",VNO,NRT,ANA (All Nippon Airways),11:00,11:20,0,1090,1,FRA,HND,VNO
594,2024-05-03,2024-05-10,3517,Finnair + Japan Airlines,13:30,13:55,1,1105,1,HEL,VNO,HND,KLM,13:30,13:55,1,1940,1,AMS,NRT,VNO
595,2024-05-03,2024-05-10,3532,LOT + Asiana Airlines,11:00,11:20,1,1100,2,"WAW, ICN",VNO,NRT,KLM,11:00,11:20,1,1940,1,AMS,NRT,VNO
596,2024-05-03,2024-05-10,4896,LOT,19:15,18:30,1,1035,1,WAW,VNO,NRT,Lufthansa,19:15,18:30,0,1165,1,MUC,HND,VNO
597,2024-05-03,2024-05-10,2570,Austrian Airlines,15:55,08:50,2,2095,1,VIE,VNO,NRT,Air India + LOT,15:55,08:50,1,2105,2,"DEL, WAW",NRT,VNO
598,2024-05-03,2024-05-10,4929,Finnair,13:30,13:50,1,1100,1,HEL,VNO,HND,ANA (All Nippon Airways),13:30,13:50,0,1090,1,FRA,HND,VNO
599,2024-05-03,2024-05-10,3562,Finnair,13:30,13:50,1,1100,1,HEL,VNO,HND,KLM,13:30,13:50,1,1940,1,AMS,NRT,VNO
600,2024-05-03,2024-05-10,4546,LOT + Asiana Airlines,09:00,11:20,1,1220,2,"WAW, ICN",VNO,NRT,ANA (All Nippon Airways) + airBaltic,09:00,11:20,0,1165,1,MUC,HND,VNO
601,2024-05-03,2024-05-10,2772,LOT,19:15,18:30,1,1035,1,WAW,VNO,NRT,EVA Air + Austrian Airlines,19:15,18:30,2,2910,3,"TPE, BKK, VIE",NRT,VNO
602,2024-05-03,2024-05-10,4828,Finnair,13:30,13:50,1,1100,1,HEL,VNO,HND,ANA (All Nippon Airways) + airBaltic,13:30,13:50,0,1165,1,MUC,HND,VNO
603,2024-05-03,2024-05-10,3476,LOT + Asiana Airlines,11:00,17:20,1,1460,2,"WAW, ICN",VNO,NRT,Asiana Airlines + Lufthansa,11:00,17:20,0,1705,2,"ICN, FRA",HND,VNO
604,2024-05-03,2024-05-10,4877,Finnair + Japan Airlines,13:30,13:55,1,1105,1,HEL,VNO,HND,Lufthansa,13:30,13:55,0,1165,1,MUC,HND,VNO
605,2024-05-03,2024-05-10,2759,Finnair + Japan Airlines,13:30,13:55,1,1105,1,HEL,VNO,HND,EVA Air + Austrian Airlines,13:30,13:55,2,2910,3,"TPE, BKK, VIE",NRT,VNO
606,2024-05-03,2024-05-10,4900,LOT + Asiana Airlines,11:00,11:20,1,1100,2,"WAW, ICN",VNO,NRT,Lufthansa,11:00,11:20,0,1165,1,MUC,HND,VNO
607,2024-05-03,2024-05-10,4929,Finnair,13:30,13:50,1,1100,1,HEL,VNO,HND,Lufthansa,13:30,13:50,0,1165,1,MUC,HND,VNO
608,2024-05-03,2024-05-10,2794,LOT + Asiana Airlines,11:00,11:20,1,1100,2,"WAW, ICN",VNO,NRT,EVA Air + Austrian Airlines,11:00,11:20,2,2910,3,"TPE, BKK, VIE",NRT,VNO
609,2024-05-03,2024-05-10,2823,Finnair,13:30,13:50,1,1100,1,HEL,VNO,HND,EVA Air + Austrian Airlines,13:30,13:50,2,2910,3,"TPE, BKK, VIE",NRT,VNO
610,2024-05-03,2024-05-10,3710,Singapore Airlines,06:30,21:50,1,2000,2,"CPH, SIN",VNO,HND,Air France,06:30,21:50,0,1130,1,CDG,HND,VNO
611,2024-05-03,2024-05-10,3372,Turkish Airlines,20:35,07:55,2,1760,2,"IST, KIX",VNO,HND,Asiana Airlines + Lufthansa,20:35,07:55,0,1705,2,"ICN, FRA",HND,VNO
612,2024-05-03,2024-05-10,4032,ANA (All Nippon Airways),06:00,08:10,1,1210,1,FRA,VNO,HND,Asiana Airlines + Lufthansa,06:00,08:10,0,1705,2,"ICN, FRA",HND,VNO
613,2024-05-03,2024-05-10,3790,KLM,08:05,09:35,1,1170,1,AMS,VNO,NRT,KLM,08:05,09:35,1,1940,1,AMS,NRT,VNO
614,2024-05-03,2024-05-10,4546,LOT + Asiana Airlines,11:00,17:20,1,1460,2,"WAW, ICN",VNO,NRT,ANA (All Nippon Airways) + airBaltic,11:00,17:20,0,1165,1,MUC,HND,VNO
615,2024-05-03,2024-05-10,5124,ANA (All Nippon Airways),06:00,08:10,1,1210,1,FRA,VNO,HND,ANA (All Nippon Airways) + airBaltic,06:00,08:10,0,1165,1,MUC,HND,VNO
616,2024-05-03,2024-05-10,3398,Finnair,21:40,20:40,2,2460,2,"HEL, OSA",VNO,HND,Air France,21:40,20:40,0,1130,1,CDG,HND,VNO
617,2024-05-03,2024-05-10,3476,LOT + Asiana Airlines,11:00,23:30,1,1830,2,"WAW, ICN",VNO,HND,Asiana Airlines + Lufthansa,11:00,23:30,0,1705,2,"ICN, FRA",HND,VNO
618,2024-05-03,2024-05-10,2686,Turkish Airlines,20:35,07:55,2,1760,2,"IST, KIX",VNO,HND,EVA Air + Austrian Airlines,20:35,07:55,2,2910,3,"TPE, BKK, VIE",NRT,VNO
619,2024-05-03,2024-05-10,5399,ANA (All Nippon Airways),06:00,08:10,1,1210,1,FRA,VNO,HND,ANA (All Nippon Airways) + Turkish Airlines,06:00,08:10,1,1125,1,IST,HND,VNO
620,2024-05-03,2024-05-10,5405,Lufthansa + ANA (All Nippon Airways),06:00,08:10,1,1210,1,FRA,VNO,HND,ANA (All Nippon Airways) + Turkish Airlines,06:00,08:10,1,1125,1,IST,HND,VNO
621,2024-05-03,2024-05-10,3428,Turkish Airlines,20:35,07:55,2,1760,2,"IST, KIX",VNO,HND,KLM,20:35,07:55,1,1940,1,AMS,NRT,VNO
622,2024-05-03,2024-05-10,3959,Austrian Airlines,15:55,08:50,2,2095,1,VIE,VNO,NRT,Air France,15:55,08:50,0,1130,1,CDG,HND,VNO
623,2024-05-03,2024-05-10,4795,LOT,19:15,18:30,1,1035,1,WAW,VNO,NRT,Air Canada,19:15,18:30,1,1650,2,"YYZ, CPH",HND,VNO
624,2024-05-03,2024-05-10,4088,ANA (All Nippon Airways),06:00,08:10,1,1210,1,FRA,VNO,HND,KLM,06:00,08:10,1,1940,1,AMS,NRT,VNO
625,2024-05-03,2024-05-10,5399,ANA (All Nippon Airways),13:40,16:45,1,1265,1,FRA,VNO,HND,ANA (All Nippon Airways) + Turkish Airlines,13:40,16:45,1,1125,1,IST,HND,VNO
626,2024-05-03,2024-05-10,5405,Lufthansa + ANA (All Nippon Airways),13:40,16:45,1,1265,1,FRA,VNO,HND,ANA (All Nippon Airways) + Turkish Airlines,13:40,16:45,1,1125,1,IST,HND,VNO
627,2024-05-03,2024-05-10,4437,Turkish Airlines,20:35,07:55,2,1760,2,"IST, KIX",VNO,HND,ANA (All Nippon Airways) + airBaltic,20:35,07:55,0,1165,1,MUC,HND,VNO
628,2024-05-03,2024-05-10,5478,ANA (All Nippon Airways),06:00,08:10,1,1210,1,FRA,VNO,HND,Lufthansa,06:00,08:10,0,1165,1,MUC,HND,VNO
629,2024-05-03,2024-05-10,4783,Finnair + Japan Airlines,13:30,13:55,1,1105,1,HEL,VNO,HND,Air Canada,13:30,13:55,1,1650,2,"YYZ, CPH",HND,VNO
630,2024-05-03,2024-05-10,2794,LOT + Asiana Airlines,11:00,23:30,1,1830,2,"WAW, ICN",VNO,HND,EVA Air + Austrian Airlines,11:00,23:30,2,2910,3,"TPE, BKK, VIE",NRT,VNO
631,2024-05-03,2024-05-10,4818,LOT + Asiana Airlines,11:00,11:20,1,1100,2,"WAW, ICN",VNO,NRT,Air Canada,11:00,11:20,1,1650,2,"YYZ, CPH",HND,VNO
632,2024-05-03,2024-05-10,5114,Scandinavian Airlines + Etihad Airways,06:30,13:00,1,1470,2,"CPH, AUH",VNO,NRT,ANA (All Nippon Airways) + Turkish Airlines,06:30,13:00,1,1125,1,IST,HND,VNO
633,2024-05-03,2024-05-10,4037,Air France,15:30,09:35,2,2165,2,"CDG, AMS",VNO,NRT,Air France,15:30,09:35,0,1130,1,CDG,HND,VNO
634,2024-05-03,2024-05-10,3532,LOT + Asiana Airlines,11:00,23:30,1,1830,2,"WAW, ICN",VNO,HND,KLM,11:00,23:30,1,1940,1,AMS,NRT,VNO
635,2024-05-03,2024-05-10,4847,Finnair,13:30,13:50,1,1100,1,HEL,VNO,HND,Air Canada,13:30,13:50,1,1650,2,"YYZ, CPH",HND,VNO
636,2024-05-03,2024-05-10,4745,Turkish Airlines,20:35,07:55,2,1760,2,"IST, KIX",VNO,HND,ANA (All Nippon Airways),20:35,07:55,0,1090,1,FRA,HND,VNO
637,2024-05-03,2024-05-10,4546,LOT + Asiana Airlines,11:00,23:30,1,1830,2,"WAW, ICN",VNO,HND,ANA (All Nippon Airways) + airBaltic,11:00,23:30,0,1165,1,MUC,HND,VNO
638,2024-05-03,2024-05-10,3372,ANA (All Nippon Airways),06:00,08:10,1,1210,1,FRA,VNO,HND,EVA Air + Austrian Airlines,06:00,08:10,2,2910,3,"TPE, BKK, VIE",NRT,VNO
639,2024-05-03,2024-05-10,4792,Turkish Airlines,20:35,07:55,2,1760,2,"IST, KIX",VNO,HND,Lufthansa,20:35,07:55,0,1165,1,MUC,HND,VNO
640,2024-05-03,2024-05-10,3804,Singapore Airlines,06:30,21:50,1,2000,2,"CPH, SIN",VNO,HND,Asiana Airlines + Lufthansa,06:30,21:50,0,1705,2,"ICN, FRA",HND,VNO
641,2024-05-03,2024-05-10,4889,LOT + Asiana Airlines,11:00,23:30,1,1830,2,"WAW, ICN",VNO,HND,ANA (All Nippon Airways),11:00,23:30,0,1090,1,FRA,HND,VNO
642,2024-05-03,2024-05-10,4994,Turkish Airlines,20:35,08:55,2,1820,1,IST,VNO,NRT,ANA (All Nippon Airways),20:35,08:55,0,1090,1,FRA,HND,VNO
643,2024-05-03,2024-05-10,6096,Turkish Airlines,11:35,08:55,1,920,1,IST,VNO,NRT,Cathay Pacific + Lufthansa,11:35,08:55,1,1470,2,"HKG, FRA",NRT,VNO
644,2024-05-03,2024-05-10,3504,Finnair,21:40,20:40,2,2460,2,"HEL, OSA",VNO,HND,Asiana Airlines + Lufthansa,21:40,20:40,0,1705,2,"ICN, FRA",HND,VNO
645,2024-05-03,2024-05-10,4964,Turkish Airlines,20:35,08:55,2,1820,1,IST,VNO,NRT,ANA (All Nippon Airways) + Turkish Airlines,20:35,08:55,1,1125,1,IST,HND,VNO
646,2024-05-03,2024-05-10,3449,Air France,15:30,09:35,2,2165,2,"CDG, AMS",VNO,NRT,KLM,15:30,09:35,1,2075,2,"CDG, AMS",HND,VNO
647,2024-05-03,2024-05-10,4900,LOT + Asiana Airlines,11:00,23:30,1,1830,2,"WAW, ICN",VNO,HND,Lufthansa,11:00,23:30,0,1165,1,MUC,HND,VNO
648,2024-05-03,2024-05-10,2823,Finnair,21:40,20:40,2,2460,2,"HEL, OSA",VNO,HND,EVA Air + Austrian Airlines,21:40,20:40,2,2910,3,"TPE, BKK, VIE",NRT,VNO
649,2024-05-03,2024-05-10,3861,Singapore Airlines,06:30,21:50,1,2000,2,"CPH, SIN",VNO,HND,KLM,06:30,21:50,1,1940,1,AMS,NRT,VNO
650,2024-05-03,2024-05-10,5360,LOT + Air China,11:00,12:30,1,1170,2,"WAW, PEK",VNO,HND,Air China + Lufthansa,11:00,12:30,1,1680,2,"PVG, FRA",NRT,VNO
651,2024-05-03,2024-05-10,4041,KLM,08:05,09:35,1,1170,1,AMS,VNO,NRT,KLM,08:05,09:35,1,2615,2,"CDG, AMS",HND,VNO
652,2024-05-03,2024-05-10,4043,Austrian Airlines,15:55,08:50,2,2095,1,VIE,VNO,NRT,Asiana Airlines + Lufthansa,15:55,08:50,0,1705,2,"ICN, FRA",HND,VNO
653,2024-05-03,2024-05-10,3135,Singapore Airlines,06:30,21:50,1,2000,2,"CPH, SIN",VNO,HND,EVA Air + Austrian Airlines,06:30,21:50,2,2910,3,"TPE, BKK, VIE",NRT,VNO
654,2024-05-03,2024-05-10,5396,ANA (All Nippon Airways),06:00,08:10,1,1210,1,FRA,VNO,HND,Air Canada,06:00,08:10,1,1650,2,"YYZ, CPH",HND,VNO
655,2024-05-03,2024-05-10,4887,Singapore Airlines,06:30,21:50,1,2000,2,"CPH, SIN",VNO,HND,ANA (All Nippon Airways) + airBaltic,06:30,21:50,0,1165,1,MUC,HND,VNO
656,2024-05-03,2024-05-10,4037,Air France,15:30,09:35,2,2165,2,"CDG, AMS",VNO,NRT,Air France,15:30,09:35,0,1670,1,CDG,HND,VNO
657,2024-05-03,2024-05-10,4039,Air France,15:30,18:30,1,1260,1,CDG,VNO,HND,KLM,15:30,18:30,1,2615,2,"CDG, AMS",HND,VNO
658,2024-05-03,2024-05-10,3562,Finnair,21:40,20:40,2,2460,2,"HEL, OSA",VNO,HND,KLM,21:40,20:40,1,1940,1,AMS,NRT,VNO
659,2024-05-03,2024-05-10,5161,LOT + Air China,11:00,12:30,1,1170,2,"WAW, PEK",VNO,HND,Air China + Lufthansa,11:00,12:30,1,1885,2,"PVG, FRA",HND,VNO
660,2024-05-03,2024-05-10,3670,KLM,08:05,18:30,1,1705,2,"AMS, CDG",VNO,HND,KLM,08:05,18:30,1,2615,2,"CDG, AMS",HND,VNO
661,2024-05-03,2024-05-10,4709,Turkish Airlines,20:35,07:55,2,1760,2,"IST, KIX",VNO,HND,Air Canada,20:35,07:55,1,1650,2,"YYZ, CPH",HND,VNO
662,2024-05-03,2024-05-10,5231,Singapore Airlines,06:30,21:50,1,2000,2,"CPH, SIN",VNO,HND,ANA (All Nippon Airways),06:30,21:50,0,1090,1,FRA,HND,VNO
663,2024-05-03,2024-05-10,4100,Austrian Airlines,15:55,08:50,2,2095,1,VIE,VNO,NRT,KLM,15:55,08:50,1,1940,1,AMS,NRT,VNO
664,2024-05-03,2024-05-10,5242,Singapore Airlines,06:30,21:50,1,2000,2,"CPH, SIN",VNO,HND,Lufthansa,06:30,21:50,0,1165,1,MUC,HND,VNO
665,2024-05-03,2024-05-10,4577,Finnair,21:40,20:40,2,2460,2,"HEL, OSA",VNO,HND,ANA (All Nippon Airways) + airBaltic,21:40,20:40,0,1165,1,MUC,HND,VNO
666,2024-05-03,2024-05-10,5135,Austrian Airlines,15:55,08:50,2,2095,1,VIE,VNO,NRT,ANA (All Nippon Airways) + airBaltic,15:55,08:50,0,1165,1,MUC,HND,VNO
667,2024-05-03,2024-05-10,4818,LOT + Asiana Airlines,11:00,23:30,1,1830,2,"WAW, ICN",VNO,HND,Air Canada,11:00,23:30,1,1650,2,"YYZ, CPH",HND,VNO
668,2024-05-03,2024-05-10,3383,Austrian Airlines,15:55,08:50,2,2095,1,VIE,VNO,NRT,EVA Air + Austrian Airlines,15:55,08:50,2,2910,3,"TPE, BKK, VIE",NRT,VNO
669,2024-05-03,2024-05-10,5599,Air France,15:30,05:55,2,1945,1,CDG,VNO,HND,ANA (All Nippon Airways) + Turkish Airlines,15:30,05:55,1,1125,1,IST,HND,VNO
670,2024-05-03,2024-05-10,5479,Austrian Airlines,15:55,08:50,2,2095,1,VIE,VNO,NRT,ANA (All Nippon Airways),15:55,08:50,0,1090,1,FRA,HND,VNO
671,2024-05-03,2024-05-10,4918,Finnair,21:40,20:40,2,2460,2,"HEL, OSA",VNO,HND,ANA (All Nippon Airways),21:40,20:40,0,1090,1,FRA,HND,VNO
672,2024-05-03,2024-05-10,4929,Finnair,21:40,20:40,2,2460,2,"HEL, OSA",VNO,HND,Lufthansa,21:40,20:40,0,1165,1,MUC,HND,VNO
673,2024-05-03,2024-05-10,5490,Austrian Airlines,15:55,08:50,2,2095,1,VIE,VNO,NRT,Lufthansa,15:55,08:50,0,1165,1,MUC,HND,VNO
674,2024-05-03,2024-05-10,6803,LOT + Air China,11:00,12:30,1,1170,2,"WAW, PEK",VNO,HND,Air China + Lufthansa,11:00,12:30,1,1465,2,"PVG, FRA",HND,VNO
675,2024-05-10,2024-05-17,941,Finnair,13:30,13:05,1,1055,1,HEL,VNO,NRT,Finnair,13:30,13:05,1,995,1,HEL,NRT,VNO
676,2024-05-10,2024-05-17,844,Turkish Airlines,11:35,08:55,1,920,1,IST,VNO,NRT,ANA (All Nippon Airways) + Turkish Airlines,11:35,08:55,1,1355,2,"KIX, IST",HND,VNO
677,2024-05-10,2024-05-17,844,Turkish Airlines,11:35,08:55,1,920,1,IST,VNO,NRT,Turkish Airlines,11:35,08:55,1,1640,2,"KIX, IST",HND,VNO
678,2024-05-10,2024-05-17,971,Finnair,13:30,13:05,1,1055,1,HEL,VNO,NRT,Finnair,13:30,13:05,1,1070,1,HEL,HND,VNO
679,2024-05-10,2024-05-17,971,Finnair,13:30,13:50,1,1100,1,HEL,VNO,HND,Finnair,13:30,13:50,1,995,1,HEL,NRT,VNO
680,2024-05-10,2024-05-17,941,Finnair,10:10,13:05,1,1255,1,HEL,VNO,NRT,Finnair,10:10,13:05,1,995,1,HEL,NRT,VNO
681,2024-05-10,2024-05-17,961,Finnair,10:10,13:50,1,1300,1,HEL,VNO,HND,Finnair,10:10,13:50,1,995,1,HEL,NRT,VNO
682,2024-05-10,2024-05-17,1001,Finnair,13:30,13:50,1,1100,1,HEL,VNO,HND,Finnair,13:30,13:50,1,1070,1,HEL,HND,VNO
683,2024-05-10,2024-05-17,1047,Turkish Airlines,11:35,08:55,1,920,1,IST,VNO,NRT,Turkish Airlines,11:35,08:55,1,1125,1,IST,HND,VNO
684,2024-05-10,2024-05-17,971,Finnair,10:10,13:05,1,1255,1,HEL,VNO,NRT,Finnair,10:10,13:05,1,1070,1,HEL,HND,VNO
685,2024-05-10,2024-05-17,913,Turkish Airlines,11:35,08:55,1,920,1,IST,VNO,NRT,Jetstar + Turkish Airlines,11:35,08:55,1,1330,2,"KIX, IST",NRT,VNO
686,2024-05-10,2024-05-17,1003,Turkish Airlines,11:35,08:55,1,920,1,IST,VNO,NRT,Turkish Airlines,11:35,08:55,1,1355,2,"KIX, IST",HND,VNO
687,2024-05-10,2024-05-17,1025,Finnair + Japan Airlines,13:30,13:05,1,1055,1,HEL,VNO,NRT,Finnair,13:30,13:05,1,995,1,HEL,NRT,VNO
688,2024-05-10,2024-05-17,1038,Finnair,13:30,13:05,1,1055,1,HEL,VNO,NRT,Japan Airlines + Finnair,13:30,13:05,1,995,1,HEL,NRT,VNO
689,2024-05-10,2024-05-17,1035,Finnair + Japan Airlines,13:30,13:55,1,1105,1,HEL,VNO,HND,Japan Airlines + Finnair,13:30,13:55,1,995,1,HEL,NRT,VNO
690,2024-05-10,2024-05-17,1058,Finnair + Japan Airlines,13:30,13:05,1,1055,1,HEL,VNO,NRT,Japan Airlines + Finnair,13:30,13:05,1,995,1,HEL,NRT,VNO
691,2024-05-10,2024-05-17,1037,Finnair,13:30,13:05,1,1055,1,HEL,VNO,NRT,Japan Airlines + Finnair,13:30,13:05,1,1070,1,HEL,HND,VNO
692,2024-05-10,2024-05-17,1050,Finnair + Japan Airlines,13:30,13:50,1,1100,1,HEL,VNO,HND,Japan Airlines + Finnair,13:30,13:50,1,995,1,HEL,NRT,VNO
693,2024-05-10,2024-05-17,1047,Finnair + Japan Airlines,13:30,13:05,1,1055,1,HEL,VNO,NRT,Japan Airlines + Finnair,13:30,13:05,1,1070,1,HEL,HND,VNO
694,2024-05-10,2024-05-17,1053,Finnair + Japan Airlines,13:30,13:50,1,1100,1,HEL,VNO,HND,Finnair,13:30,13:50,1,995,1,HEL,NRT,VNO
695,2024-05-10,2024-05-17,1062,Finnair,13:30,13:50,1,1100,1,HEL,VNO,HND,Japan Airlines + Finnair,13:30,13:50,1,995,1,HEL,NRT,VNO
696,2024-05-10,2024-05-17,996,Finnair + Japan Airlines,10:10,13:55,1,1305,1,HEL,VNO,HND,Finnair,10:10,13:55,1,995,1,HEL,NRT,VNO
697,2024-05-10,2024-05-17,1061,Finnair + Japan Airlines,13:30,13:05,1,1055,1,HEL,VNO,NRT,Finnair,13:30,13:05,1,1070,1,HEL,HND,VNO
698,2024-05-10,2024-05-17,1050,Finnair + Japan Airlines,13:30,13:50,1,1100,1,HEL,VNO,HND,Japan Airlines + Finnair,13:30,13:50,1,1070,1,HEL,HND,VNO
699,2024-05-10,2024-05-17,981,British Airways + Japan Airlines,10:10,13:55,1,1305,1,HEL,VNO,HND,Finnair,10:10,13:55,1,995,1,HEL,NRT,VNO
700,2024-05-10,2024-05-17,1060,Finnair + Japan Airlines,13:30,13:50,1,1100,1,HEL,VNO,HND,Finnair,13:30,13:50,1,1070,1,HEL,HND,VNO
701,2024-05-10,2024-05-17,1068,Finnair,13:30,13:50,1,1100,1,HEL,VNO,HND,Japan Airlines + Finnair,13:30,13:50,1,1070,1,HEL,HND,VNO
702,2024-05-10,2024-05-17,1012,Finnair,10:10,13:50,1,1300,1,HEL,VNO,HND,Japan Airlines + Finnair,10:10,13:50,1,995,1,HEL,NRT,VNO
703,2024-05-10,2024-05-17,1037,British Airways + Japan Airlines,10:10,13:05,1,1255,1,HEL,VNO,NRT,Finnair,10:10,13:05,1,995,1,HEL,NRT,VNO
704,2024-05-10,2024-05-17,991,Finnair,10:10,13:50,1,1300,1,HEL,VNO,HND,Finnair,10:10,13:50,1,1070,1,HEL,HND,VNO
705,2024-05-10,2024-05-17,1031,Finnair + Japan Airlines,13:30,13:50,1,1100,1,HEL,VNO,HND,Finnair,13:30,13:50,1,1195,1,HEL,NRT,VNO
706,2024-05-10,2024-05-17,1052,British Airways + Japan Airlines,10:10,13:05,1,1255,1,HEL,VNO,NRT,Japan Airlines + Finnair,10:10,13:05,1,995,1,HEL,NRT,VNO
707,2024-05-10,2024-05-17,1053,Finnair,10:10,13:05,1,1255,1,HEL,VNO,NRT,Japan Airlines + Finnair,10:10,13:05,1,995,1,HEL,NRT,VNO
708,2024-05-10,2024-05-17,1038,British Airways + Japan Airlines,10:10,13:50,1,1300,1,HEL,VNO,HND,Finnair,10:10,13:50,1,995,1,HEL,NRT,VNO
709,2024-05-10,2024-05-17,1059,Finnair + Japan Airlines,10:10,13:05,1,1255,1,HEL,VNO,NRT,Japan Airlines + Finnair,10:10,13:05,1,995,1,HEL,NRT,VNO
710,2024-05-10,2024-05-17,1008,British Airways + Japan Airlines,10:10,13:55,1,1305,1,HEL,VNO,HND,Japan Airlines + Finnair,10:10,13:55,1,1070,1,HEL,HND,VNO
711,2024-05-10,2024-05-17,1017,Finnair,10:10,13:50,1,1300,1,HEL,VNO,HND,Japan Airlines + Finnair,10:10,13:50,1,1070,1,HEL,HND,VNO
712,2024-05-10,2024-05-17,1052,British Airways + Japan Airlines,10:10,13:50,1,1300,1,HEL,VNO,HND,Japan Airlines + Finnair,10:10,13:50,1,995,1,HEL,NRT,VNO
